time,ref,meas,u,target_h,error,Target
257.8,,-0.20703363418579102,-0.20703363418579102,,-0.06999999,0.0699994
257.90000000000003,,-0.7339468002319336,-0.7339468002319336,,-0.06999999,0.0699994
258.0,,-0.5140522718429565,-0.5140522718429565,,-0.06999999,-0.62999994
258.1,,-0.48392802476882935,-0.48392802476882935,,-0.06999999,-0.62999994
258.2,,-0.6611284017562866,-0.6611284017562866,,-0.06999999,-0.62999994
258.3,,-0.4763180911540985,-0.4763180911540985,,-0.06999999,-0.62999994
258.40000000000003,,-0.3805502653121948,-0.3805502653121948,,-0.06999999,-0.62999994
258.5,,-0.8165640830993652,-0.8165640830993652,,-0.06999999,-0.62999994
258.6,,-0.34056034684181213,-0.34056034684181213,,-0.060000002,0.15999931
258.7,,-0.4013235867023468,-0.4013235867023468,,-0.060000002,0.15999931
258.8,,-0.6183231472969055,-0.6183231472969055,,-0.060000002,-0.54
258.90000000000003,,-0.6631421446800232,-0.6631421446800232,,-0.060000002,-0.54
259.0,,-0.2610578238964081,-0.2610578238964081,,-0.060000002,-0.54
259.1,,-0.4978492259979248,-0.4978492259979248,,-0.060000002,-0.54
259.2,,-0.17540383338928223,-0.17540383338928223,,-0.050000012,0.24999923
259.3,,-0.21731969714164734,-0.21731969714164734,,-0.050000012,0.24999923
259.40000000000003,,-0.33746087551116943,-0.33746087551116943,,-0.050000012,-0.4500001
259.5,,-0.5374408960342407,-0.5374408960342407,,-0.050000012,-0.4500001
259.6,,-0.19592005014419556,-0.19592005014419556,,-0.050000012,-0.4500001
259.7,,-0.22795110940933228,-0.22795110940933228,,-0.050000012,-0.4500001
259.8,,-0.25184768438339233,-0.25184768438339233,,-0.04000002,0.33999914
259.90000000000003,,-0.4930765628814697,-0.4930765628814697,,-0.04000002,0.33999914
260.0,,-0.38923442363739014,-0.38923442363739014,,-0.04000002,-0.3600002
260.1,,-0.21024250984191895,-0.21024250984191895,,-0.04000002,-0.3600002
260.2,,-0.056364476680755615,-0.056364476680755615,,-0.04000002,-0.3600002
